ID,SEXO,IDADE,INSTX,REGIAO,UF,REG,COND,PORTE,F01,F02_IDADE,F02_FAIXA,F02_FX,F03,ALFAB,INST,P1_1_1,P1_1_0,P1_1_4,P1_1_2,P1_2_1_1,P1_2_1_2,P1_2_2,P1_1_6,P1_1_5,P1_2_3,P1_2_4,P2_2_2_1,P2_2_2_2,P2_2_2_3,P1_1_7_1,P1_1_7_2,P1_1_7_3,P1_1_7_4,P1_1_7_5,P1_1_7_6,P1_1_7_7,P2_1_0,P2_1_1,P2_1_6,P2_1_4_1,P2_1_4_2,P2_1_4_3,P2_1_3,P2_1_2_1,P2_1_2_2,P2_1_2_3,P2_1_2_4,P2_1_2_5,P2_2_3_1,P2_2_3_2,P2_2_3_3,RAÇA,RELIGIAO,P2_1_9,INTERNET,INTERNET1_1,INTERNET1_2,INTERNET1_3,INTERNET1_4,INTERNET1_5,INTERNET1_6,INTERNET2_1,INTERNET2_2,P2_1_8_1,P2_1_8_2,P2_1_8_3,P2_1_8_4,P2_1_8_5,P2_1_8_6,P2_1_8_7,P2_1_8_8,C2,C3,C4,CLASSE,FATOR_POND
379547,1,3,3,4,24,4,3,6,1,31,3,3,ITAJAÍ - SC,1,14,2,2,2,2, ,1,2,2,2,1,2,1,2,3,1,2,2,2,2,2,2,1,1,2,6,4,7,1,1,1,1,1,1,2,1,3,3,2,3,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,4,3,"0,97073"
379692,2,4,3,4,24,4,1,6,2,40,4,4,FLORIANÓPOLIS - SC,1,14,2,3,1,1,1, ,1,1,3,2,4,2,1,3,1,2,2,2,3,2,1,3,1,2,3,7,8,1,1,1,1,1,3,3,1,2,1,10,4,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,4,3,"0,62255"
379880,2,4,3,2,20,2,1,7,2,42,4,4,NATAL - RN,1,14,1,2,1,1,1, ,1,1,1,1,2,3,1,2,2,2,1,1,1,2,1,1,1,2,3,7,2,1,1,1,1,1,3,3,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,5,3,"0,49561"
379931,1,3,3,3,19,3,3,6,1,27,3,3,CAMPOS DOS GOYTACAZES - RJ,1,14,1,2,1,1,1, ,1,1,1,1,8,2,1,3,2,2,2,2,1,2,1,1,1,2,1,6,3,1,1,1,1,1,3,3,1,2,3,10,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,5,4,"1,28760"
381198,2,6,3,2,6,2,2,6,2,56,6,6,CAUCAIA - CE,1,14,1,1,1,1,1, ,1,1,1,1,5,5, , ,1,2,2,2,2,2,2,1,1,2,3,8,7,1,1,1,1,1,3,3,1,2,1,2,3,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,4,5,"1,03862"
381517,2,4,3,2,6,2,1,7,2,40,4,4,FORTALEZA - CE,1,14,3,2,2,1,3, ,2,1,2,4,3,1,3,2,1,2,1,2,2,2,1,3,1,1, , , ,3,1,1,1,1,1,3,1,2,1,1,5,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,4,5,"1,04638"
382165,1,4,2,1,14,1,3,4,1,42,4,4,RONDON DO PARÁ - PA,1,10,1,1,1,1,1, ,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,3,2,3,1,1,1,1,3,1,2,3,1,1,3,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,4,6,"1,74619"
382429,2,6,1,3,11,3,2,6,2,72,6,6,RIBEIRÃO DAS NEVES - MG,1,5,1,4,5,1,1, ,2,1,1,1,1,3,1,2,1,2,1,2,2,2,1,1,1,1, , , ,1,1,1,1,1,3,3,4,2,2,1,1,2, , , , , , , , ,1,2,2,2,1,2,2,1,1,2,1,6,"1,19770"
382814,1,4,3,3,26,3,2,7,1,38,4,4,GUARULHOS - SP,1,14,1,2,1,1,1, ,1,1,1,1,6,4,1,2,1,2,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,3,4,1,2,3,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,4,5,"1,41780"
383268,2,2,3,3,26,3,3,6,2,19,2,2,RIO CLARO - SP,1,14,1,2,1,1,1, ,1,1,1,1,6,1,2,3,1,2,1,2,2,2,1,1,1,2,3,6,8,1,1,1,1,1,3,1,3,2,1,10,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,4,4,"1,32114"
383282,2,3,3,2,5,2,3,7,2,32,3,3,FEIRA DE SANTANA - BA,1,14,4,2,2,1,2, ,1,2,4,2,7,2,1,3,2,1,2,2,2,2,2,2,1,1, , , ,3,1,3,3,3,3,2,1,3,1,2,3,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,3,1,5,1,"0,20474"
383359,2,3,3,1,22,1,1,6,2,27,3,3,BOA VISTA - RR,1,14,2,3,1,2, ,2,2,1,1,2,4,1,4,2,1,2,1,2,2,2,1,1,1,3, , , ,1,1,1,1,3,3,2,3,1,3,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,3,6,"0,99841"
383459,1,5,3,5,13,5,1,7,1,48,5,5,CUIABÁ - MT,1,13,3,3,1,1,1, ,1,1,1,1,7,2,3,1,1,2,2,2,2,2,2,3,1,1, , , ,1,1,1,1,1,2,2,3,1,3,1,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,3,1,4,3,"0,53530"
383840,2,5,2,3,8,3,3,6,2,53,5,5,CARIACICA - ES,1,11,1,2,1,1,1, ,1,1,1,1,6,5, , ,1,2,1,2,2,2,2,1,1,2,3,2, ,1,1,1,3,3,3,3,4,2,5,2,4,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,3,1,4,6,"1,40959"
384043,1,5,2,3,19,3,2,6,1,46,5,5,NITERÓI - RJ,1,11,1,2,1,1,1, ,1,1,1,1,6,1,3, ,1,2,1,2,2,2,2,1,1,2,3,1,4,1,1,1,1,1,3,1,3,4,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,3,3,"0,54476"
384224,1,5,3,3,8,3,1,6,1,51,5,5,VITÓRIA - ES,1,13,1,3,1,1,1, ,1,1,1,1,5,3,1,2,1,2,2,2,2,2,2,1,1,2,3,2,7,1,1,1,1,1,1,3,1,2,3,1,3,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,3,5,"1,25441"
384537,2,6,2,4,23,4,1,7,2,70,6,6,PORTO ALEGRE - RS,1,8,1,2,1,1,1, ,1,1,1,1,6,1,3,2,1,2,1,2,2,2,2,1,1,2,2,1,3,1,1,1,1,1,3,3,1,2,1,5,5,1,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,3,4,"0,88022"
384885,1,2,3,3,26,3,2,7,1,21,2,2,OSASCO - SP,1,14,2,3,1,1,1, ,1,1,1,1,6,1,2,3,1,2,2,2,1,2,1,1,1,2,1,7,3,1,1,1,1,1,3,3,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,4,"1,65983"
385734,1,5,3,3,19,3,2,7,1,52,5,5,DUQUE DE CAXIAS - RJ,1,12,2,2,1,1,1, ,1,1,1,1,6,3,1,2,2,2,1,2,2,2,2,2,1,3, , , ,1,1,1,1,1,3,3,1,2,2,12,5,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,3,5,"1,25441"
385781,1,3,3,2,6,2,1,7,1,26,3,3,FORTALEZA - CE,1,14,2,2,1,1,1, ,1,1,1,1,4,1,2,3,2,2,2,2,2,2,1,2,1,3, , , ,1,1,1,2,1,3,1,3,4,3,2,3,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,3,1,4,5,"1,30500"
385905,1,2,4,3,26,3,2,7,1,19,2,2,SÃO BERNARDO DO CAMPO - SP,1,15,1,1,1,1,1, ,1,1,1,1,4,4,2,3,1,2,1,1,2,1,1,1,1,2,1,2,3,1,1,1,1,1,3,3,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,5,2,"1,21850"
385946,1,2,3,5,7,5,1,7,1,18,2,2,BRASÍLIA - DF,1,12,2,3,6,1,1, ,1,1,2,1,5,6, , ,1,1,1,2,2,2,2,1,1,3, , , ,1,1,1,1,1,3,2,3,1,3,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,2,1,2,3,6,"2,30755"
386773,1,2,4,1,14,1,2,6,1,21,2,2,ANANINDEUA - PA,1,15,2,1,1,1,1, ,1,1,1,1,8,4,3,2,2,2,1,1,1,2,1,1,1,2,2,3,6,3,1,1,1,1,3,3,1,4,2,2,3,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,5,2,"1,00220"
386875,1,5,3,3,11,3,1,7,1,54,5,5,BELO HORIZONTE - MG,1,14,4,1,1,1,1, ,1,1,1,1,5,3,2,1,1,2,1,2,2,2,1,1,1,2,3,7,2,1,1,1,3,3,3,2,3,1,3,1,4,1,2,2,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,4,2,"0,59414"
386915,2,2,3,3,26,3,1,7,2,20,2,2,SÃO PAULO - SP,1,14,1,3,1,3, ,1,1,1,1,1,5,2,1,3,1,2,2,2,1,2,1,1,1,2,3,7,8,1,1,1,1,1,3,1,2,3,3,1,3,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,5,"1,32114"
387262,1,2,3,3,19,3,1,7,1,24,2,2,RIO DE JANEIRO - RJ,1,14,4,1,2,2, ,2,2,3,3,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1, , , ,2,1,3,1,1,3,3,1,2,3,1,3,1,1,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,1,1,3,4,"1,65983"
387558,1,5,3,3,19,3,2,7,1,53,5,5,DUQUE DE CAXIAS - RJ,1,14,1,2,2,1,1, ,1,1,1,1,9,3,1,2,1,2,1,2,2,2,2,1,1,3, , , ,1,1,1,1,1,3,3,2,1,3,1,5,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,4,3,"0,59414"
387686,2,2,4,3,26,3,3,6,2,18,2,2,PINDAMONHANGABA - SP,1,15,1,3,1,1,1, ,1,1,1,1,3,3,2,1,1,2,1,2,2,1,1,1,1,2,1,7,2,1,1,1,1,1,3,3,1,4,1,2,4,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,4,4,"1,74432"
387750,1,2,3,2,10,2,3,6,1,22,2,2,PAÇO DO LUMIAR - MA,1,13,1,2,2,1,1, ,1,1,1,3,6,2,3,1,2,2,1,1,2,2,1,1,1,2,1, , ,1,1,1,1,1,3,2,1,4,1,9,3,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,4,5,"1,23750"
388029,1,4,2,3,26,3,3,7,1,44,4,4,RIBEIRÃO PRETO - SP,1,10,1,2,2,1,1, ,1,1,1,1,8,4,3,1,1,2,2,2,2,2,1,1,1,2,3,6,8,1,1,1,1,1,1,3,1,4,3,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,"0,61572"
388274,1,4,3,3,19,3,2,6,1,40,4,4,ITABORAÍ - RJ,1,14,2,2,1,1,1, ,4,1,1,1,5,2,3,1,2,2,1,1,1,2,1,1,1,2,5,7,3,2,1,1,1,1,1,2,3,1,1,10,3,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4,4,"1,41780"
388278,1,4,3,3,8,3,3,6,1,43,4,4,CARIACICA - ES,1,14,1,1,1,1,1, ,2,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,2,6,2,7,1,1,1,1,1,2,3,1,2,2,2,3,1,1,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,4,3,"0,67153"
388509,1,3,2,4,23,4,3,6,1,26,3,3,CAXIAS DO SUL - RS,1,9,1,1,1,1,1, ,1,1,2,1,8,2,3,1,1,2,1,1,1,2,1,1,1,2,1,3,7,1,1,1,1,1,3,3,2,1,4,10,5,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,3,4,"2,13971"
388658,2,2,3,5,7,5,1,7,2,18,2,2,BRASÍLIA - DF,1,14,1,4,1,1,1, ,2,1,1,1,11,2,1,3,1,2,2,2,2,2,1,1,1,2,8,5,3,1,1,1,1,1,3,2,1,3,4,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,1,3,1,2,5,"1,17345"
388789,2,6,1,1,3,1,1,7,2,60,6,6,MANAUS - AM,2,1,1,2,1,1,1, ,1,1,1,1,3,3,1,2,1,2,2,2,1,1,1,1,1,2,3,7,6,1,1,1,1,1,1,3,1,2,3,1,3,2, , , , , , , , ,1,2,2,2,1,1,1,1,1,1,3,5,"0,69747"
388862,1,6,2,4,23,4,1,7,1,63,6,6,PORTO ALEGRE - RS,1,8,1,3,1,1,1, ,1,1,1,1,11,1,2,4,2,2,2,2,2,2,2,1,1,3, , , ,1,1,1,1,1,3,1,4,3,2,2,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,3,3,"0,69424"
388864,1,4,2,3,11,3,3,5,1,38,4,4,MANHUAÇU - MG,1,11,3,2,1,1,1, ,2,1,3,1,4,2,3,1,2,2,1,2,2,2,2,1,1,2,7,8,6,1,1,1,1,4,3,2,3,1,3,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,6,"1,71989"
389068,2,6,1,3,11,3,1,7,2,67,6,6,BELO HORIZONTE - MG,1,7,2,4,1,1,1, ,1,1,1,1,7,2,1,3,2,2,1,2,2,2,2,1,2,2,3,7,6,1,1,1,1,2,3,3,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,4,3,"0,42878"
389479,2,6,1,3,26,3,3,6,2,73,6,6,LIMEIRA - SP,1,7,1,3,1,1,2, ,1,1,1,2,8,4,1,2,1,2,2,2,2,2,1,1,1,2,8,7, ,1,1,1,1,1,1,1,4,3,1,1,3,1,1,2,2,1,2,2,3,1,2,1,1,1,2,1,2,1,1,1,1,3,"0,42878"
390369,1,6,2,4,23,4,3,4,1,67,6,6,CANELA - RS,1,11,1,2,1,1,1, ,1,1,1,1,4,3,2,1,1,2,1,2,1,1,2,1,1,3, , , ,1,1,1,1,1,2,3,1,2,1,1,5,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,"0,69424"
390441,1,4,3,3,11,3,1,7,1,40,4,4,BELO HORIZONTE - MG,1,14,2,1,1,2, ,1,3,1,3,1,4,3,1,2,1,2,1,2,2,2,2,1,1,2,7,3,1,1,1,1,1,1,1,3,1,2,3,1,1,2, , , , , , , , ,1,1,2,2,1,2,2,1,1,1,2,5,"1,41780"
390450,1,3,3,2,6,2,2,6,1,33,3,3,MARACANAÚ - CE,1,14,1,1,1,1,1, ,1,1,1,1,6,1,3,2,1,2,1,1,1,2,1,1,1,2,7,3,1,1,1,1,1,1,3,3,2,1,3,2,3,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,3,1,4,5,"1,30500"
391201,2,4,3,4,24,4,3,7,2,36,4,4,JOINVILLE - SC,1,14,1,2,1,1,1, ,2,1,2,2,8,1,2,3,1,2,3,2,2,2,2,2,1,2,6,3,1,1,1,1,1,1,3,3,1,2,1,7,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,4,3,"0,62255"
391420,1,5,3,3,26,3,3,7,1,53,5,5,CAMPINAS - SP,1,13,1,1,1,1,1, ,1,1,2,4,3,3,2,1,1,2,2,1,2,1,1,1,1,2,3,6,7,1,1,1,1,1,3,3,1,4,3,11,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,4,2,"0,59414"
391587,2,2,3,3,19,3,2,7,2,20,2,2,SÃO GONÇALO - RJ,1,14,1,1,1,1,1, ,2,1,2,1,1,1,2,3,1,2,1,2,1,2,1,2,1,3, , , ,1,1,1,1,1,3,3,1,4,3,1,5,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,1,3,3,"0,62575"
392303,2,5,1,3,26,3,3,7,2,46,5,5,CAMPINAS - SP,1,4,1,2,1,1,3, ,1,1,1,1,3,3,4,2,1,2,1,2,2,2,2,1,1,1, , , ,1,1,1,1,1,3,3,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,6,"1,16435"
392925,1,5,3,3,26,3,3,7,1,50,5,5,SÃO JOSÉ DOS CAMPOS - SP,1,14,3,2,1,1,1, ,1,1,4,1,6,3,1,2,1,2,1,2,2,2,1,1,1,2,5,3,4,1,3,2,2,3,2,5, , ,3,10,3,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,4,1,"0,26683"
393366,2,3,2,4,18,4,1,7,2,33,3,3,CURITIBA - PR,1,11,1,2,1,1,1, ,2,1,1,1,3,3,4,2,1,2,1,2,1,1,2,1,1,2,6,3,7,1,1,1,1,1,1,3,2,4,1,2,3,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,3,5,"0,96704"
393580,1,6,2,4,24,4,3,7,1,63,6,6,JOINVILLE - SC,1,10,1,2,1,1,1, ,1,1,2,1,4,2,1,3,1,2,1,2,2,1,1,1,1,2,1,8,2,1,1,1,1,1,3,1,2,3,1,1,1,1,1,2,2,2,2,2, , ,1,2,2,2,1,2,2,1,1,1,2,3,"0,69424"
393603,1,4,1,2,17,2,1,7,1,38,4,4,TERESINA - PI,2,1,4,2,1,1,2, ,2,2,1,2,8,1,4,3,2,1,1,1,1,1,1,1,1,2,3,2,7,1,3,3,3,3,3,4,1,3,2,1,3,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,4,1,"0,19467"
393747,1,3,3,2,25,2,1,7,1,34,3,3,ARACAJU - SE,1,14,3,3,1,1,3, ,2,1,2,2,2,1,3,2,2,2,1,2,1,2,1,1,1,3, , , ,2,3,3,2,3,1,1,3,2,1,2,3,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,4,2,"0,61810"
393887,2,3,3,1,14,1,1,7,2,28,3,3,BELÉM - PA,1,14,1,1,1,1,1, ,1,1,1,1,5,2,1,3,1,2,1,1,1,1,1,1,1,2,6,1,3,1,1,1,1,1,1,2,4,1,3,1,4,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,4,4,"0,75464"
394928,2,3,3,3,11,3,3,6,2,32,3,3,MONTES CLAROS - MG,1,14,2,1,2,1,1, ,2,3,3,2,6,2,1,3,2,1,1,2,2,2,2,1,1,2,1,3,7,2,3,3,3,3,3,2,1,3,3,1,3,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,4,5,"1,34280"
394997,2,6,1,3,19,3,2,6,2,66,6,6,SÃO JOÃO DE MERITI - RJ,1,7,2,2,1,1,1, ,1,1,1,1,5,1,2,3,2,2,2,2,1,2,2,1,1,2,3,1,6,1,1,1,1,1,3,3,2,1,2,2,3,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,"0,90528"
395038,1,6,1,2,16,2,1,7,1,65,6,6,OUTRA CIDADE E ESTADO (ESPECIFIQUE),1,2,2,3,2,1,1, ,1,3,3,1,3,1,3,2,1,2,1,2,2,2,2,1,2,2,2,3,7,1,1,1,1,1,2,4,1,2,3,1,5,2, , , , , , , , ,1,1,2,1,1,1,2,1,1,1,1,5,"1,03073"
395163,1,3,3,2,5,2,3,7,1,33,3,3,FEIRA DE SANTANA - BA,1,12,1,2,1,1,1, ,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,2,3,6,7,1,1,1,1,1,3,3,1,2,3,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,"0,61810"
395425,2,2,3,1,14,1,1,7,2,23,2,2,BELÉM - PA,1,14,1,2,1,1,1, ,1,1,1,1,5,1,3,4,2,1,1,1,1,2,1,1,1,2,3,1,6,1,1,1,1,2,3,2,1,3,3,1,5,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,3,1,1,6,"1,55873"
395540,1,2,3,3,11,3,1,7,1,21,2,2,BELO HORIZONTE - MG,1,14,1,1,3,1,1, ,1,1,1,1,6,3,2,1,1,2,1,2,1,2,1,3,1,2,6,8,2,1,1,1,1,1,3,3,2,1,1,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,3,1,4,4,"1,65983"
395606,1,5,3,3,26,3,3,7,1,46,5,5,RIBEIRÃO PRETO - SP,1,14,1,3,4,1,1, ,1,1,1,1,6,1,3,2,2,2,1,2,1,1,1,1,1,2,2,7,3,1,1,1,1,1,3,1,3,2,1,9,3,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,4,3,"0,59414"
395957,1,2,3,3,26,3,1,7,1,21,2,2,SÃO PAULO - SP,1,14,1,2,1,1,1, ,1,1,1,1,5,1,3,4,2,1,1,1,1,1,1,1,1,1, , , ,1,1,1,1,1,3,1,3,4,2,1,4,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,2,"0,78616"
395994,2,3,3,3,26,3,2,7,2,32,3,3,OSASCO - SP,1,14,2,2,1,1,1, ,1,1,1,1,5,3,2,1,2,2,1,2,2,2,1,1,1,2,8,7,1,1,1,1,1,1,3,3,2,1,1,1,5,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,4,3,"0,63601"
396244,2,3,3,3,26,3,2,7,2,32,3,3,SÃO BERNARDO DO CAMPO - SP,1,14,3,3,1,1,1, ,1,1,1,1,7,2,1,3,1,2,1,2,1,2,1,1,1,2,3,7,6,1,1,1,1,1,3,3,2,1,1,7,5,1,2,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,4,4,"1,34280"
396292,1,5,2,3,26,3,2,6,1,51,5,5,DIADEMA - SP,1,10,1,2,1,1,1, ,1,1,1,1,5,1,2,3,1,2,1,2,2,2,1,1,1,2,7,1,3,1,1,1,1,3,3,2,1,3,3,6,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,5,"1,15016"
396525,2,4,2,3,19,3,2,6,2,43,4,4,SÃO JOÃO DE MERITI - RJ,1,11,1,3,1,1,1, ,2,1,1,1,3,3,1,2,1,2,1,2,1,2,1,1,1,2,6,8,3,1,1,1,1,1,1,3,1,2,3,6,4,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,3,1,3,6,"1,43406"
396550,1,5,3,3,26,3,1,7,1,49,5,5,SÃO PAULO - SP,1,14,1,1,1,1,3, ,1,1,1,1,7,3,1,2,2,2,1,2,1,2,1,1,1,3, , , ,1,1,1,1,1,3,3,2,1,3,1,5,2, , , , , , , , ,1,1,2,2,1,1,1,1,1,1,3,3,"0,59414"
396687,1,4,2,2,2,2,1,7,1,38,4,4,MACEIÓ - AL,1,10,2,3,1,1,1, ,1,1,1,1,7,3,1,4,2,2,2,2,2,1,2,1,1,2,1,6,4,1,1,3,1,1,3,3,4,1,2,2,3,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,5,"0,98172"
396814,2,6,1,3,11,3,3,7,2,80,6,6,JUIZ DE FORA - MG,1,7,1,1,1,1,1, ,1,1,1,3,11,1,3, ,1,2,2,2,2,2,2,1,1,3, , , ,1,1,1,1,1,2,3,1,2,3,1,3,1,1,2,2,2,2,2, , ,1,2,2,1,2,1,2,2,1,1,2,5,"0,90528"
397004,2,2,3,2,17,2,1,7,2,23,2,2,TERESINA - PI,1,14,1,3,1,1,1, ,2,1,1,2,6,1,3,2,1,2,1,2,2,2,1,2,1,3, , , ,4,1,1,1,1,3,3,1,4,3,2,3,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,4,2,"0,53693"
397006,1,2,3,4,23,4,1,7,1,20,2,2,PORTO ALEGRE - RS,1,14,2,2,1,1,1, ,1,1,1,1,5,3,1,2,1,2,2,2,2,2,1,1,1,2,1,3,6,1,1,1,1,1,3,3,2,4,2,6,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,6,"1,96265"
397070,1,3,2,3,26,3,3,7,1,29,3,3,SÃO JOSÉ DOS CAMPOS - SP,1,11,1,3,2,1,1, ,1,1,1,1,10,2,1,3,1,2,1,2,2,2,2,1,1,2,3,4,5,1,1,1,1,1,3,5, , ,3,1,3,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,3,5,"1,18060"
397629,2,6,2,1,14,1,1,7,2,59,6,6,BELÉM - PA,1,10,1,1,1,1,3, ,1,1,1,1,6,1,2,3,2,2,1,2,2,2,2,1,1,3, , , ,1,1,1,1,1,3,3,2,1,3,2,5,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,4,5,"0,71836"
397652,1,6,2,3,26,3,3,7,1,60,6,6,CAMPINAS - SP,1,11,1,2,1,1,1, ,1,1,2,2,6,1,4,2,1,2,1,1,2,2,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,3,3,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,"0,52112"
397685,1,6,1,3,26,3,2,7,1,60,6,6,GUARULHOS - SP,1,4,3,2,2,4, ,2,1,2,2,1,11,3,1,2,1,2,1,2,1,2,2,1,1,2,7,3,1,1,1,1,1,1,1,2,1,3,2,1,5,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,3,6,"1,53512"
397772,2,6,2,4,23,4,2,6,2,80,6,6,NOVO HAMBURGO - RS,1,8,1,3,2,1,2, ,1,1,1,1,10,5, , ,1,2,1,2,2,2,2,1,1,3, , , ,1,3,2,3,1,1,1, , ,1,1,5,2, , , , , , , , ,2,2,2,2,1,2,2,2,2,1,1,6,"1,16454"
397788,1,5,1,3,26,3,1,7,1,45,5,5,SÃO PAULO - SP,1,6,3,3,1,1,1, ,1,1,1,2,5,1,2,3,2,2,2,2,2,2,2,1,1,3, , , ,1,1,1,1,1,3,1,2,3,1,10,3,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,5,"1,21296"
397885,2,2,3,5,9,5,1,7,2,20,2,2,GOIÂNIA - GO,1,14,1,2,1,1,1, ,1,1,1,2,4,3,1,2,1,2,1,1,2,1,1,1,1,2,2,7,3,1,1,1,1,1,3,4,3,2,3,10,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,4,6,"1,55250"
397950,1,5,1,3,26,3,2,7,1,49,5,5,GUARULHOS - SP,2,1,2,2,1,1,1, ,1,1,1,1,7,3,1,2,1,2,1,1,1,2,1,3,2,2,1,2,3,1,1,1,1,1,3,3,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,4,5,"1,21296"
398183,2,3,3,3,8,3,3,6,2,27,3,3,CARIACICA - ES,1,14,2,3,1,1,1, ,1,1,1,1,5,1,2,3,1,2,1,2,1,2,1,1,1,2,8,3, ,1,1,1,1,1,3,3,2,1,2,2,5,1,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,3,2,3,6,"1,77656"
